	idx	parents_id	title	type	definition	corpus	grade
809	809	[]	部分和	1		[]	['其他']
810	810	[2116, 2184]	逆定理	1	将某一定理的条件和结论互换所得的定理就是原来定理的逆定理。	[]	['其他']
811	811	[]	十边形	1		[]	['其他']
812	812	[]	角动量	1	一个物体围绕一个轴旋转时，它的转动惯量与角速度的乘积叫做“角动量”。角动量是一个矢量。	[]	['其他']
813	813	[]	平凡解	1		[]	['其他']
814	814	[245]	假命题	1		[]	['其他']
815	815	[534, 292, 244]	百分数	1	用100做分母的分数。通常用百分号(%)来表示﹐如1/100写做1%。	['百分率', '百分比']	['其他']
816	816	[]	六边形	1	有六个角并因此有六条边的平面多边形。	[]	['其他']
817	817	[]	八边形	1	有八个角并因此有八条边的平面多边形。	[]	['其他']
818	818	[]	点估计	1		[]	['其他']
819	819	[]	半主轴	1		[]	['其他']
820	820	[]	直线系	1		[]	['其他']
821	821	[]	准确解	1		[]	['其他']
822	822	[]	辅助角	1		[]	['其他']
823	823	[3353, 169, 388]	极坐标	1		[]	['其他']
824	824	[]	均方根	1		[]	['其他']
825	825	[]	劣扇形	1		[]	['其他']
826	826	[]	展开式	1		[]	['其他']
827	827	[]	迭函数	1		[]	['其他']
830	830	[28, 41, 1720]	根指数	1	数学名词。所求方根的次数，写在根号的左上角。	[]	['其他']
831	831	[3354]	角度制	1		[]	['其他']
832	832	[]	角平分	1		[]	['其他']
833	833	[]	可乘性	1		[]	['其他']
834	834	[]	完全数	1		[]	['其他']
835	835	[]	虚假设	1		[]	['其他']
836	836	[]	非空集	1		[]	['其他']
837	837	[202, 406]	下底面	1		[]	['其他']
838	838	[445]	负整数	1		[]	['其他']
839	839	[3488, 3489, 1258, 128, 801, 718, 1315, 3623, 828, 3607, 1290]	单调性	1		[]	['其他']
840	840	[]	方向数	1		[]	['其他']
841	841	[]	旋输线	1		[]	['其他']
842	842	[362, 169]	三角形	1	有三条边的多边形。组成三角形的三条线段称为三角形的边；相邻两边的公共端点称为三角形的顶点；自三角形的顶点分别引通过其他两顶点的射线所组成的角，称为三角形的内角，简称三角形的角。内角的邻补角称为三角形的外角。三边互不相等的三角形称为不等边三角形；有两边相等的称为等腰三角形；三边都相等的称为等边三角形。三个角都是锐角的三角形称为锐角三角形；有一个角是直角的称为直角三角形；有一个角是钝角的称为钝角三角形。	[]	['其他']
843	843	[]	繁分式	1		[]	['其他']
844	844	[]	全排列	1		[]	['其他']
845	845	[]	参数式	1		[]	['其他']
846	846	[]	随机数	1		[]	['其他']
847	847	[405]	曲率圆	1		[]	['其他']
848	848	[]	虚实线	1		[]	['其他']
849	849	[779, 674, 173, 1609, 618, 1893, 1774, 863, 128]	对称性	1	由于在相应的方向上或在沿着这些方向的对称镜像关系上原子结构相同,而在两个或更多的方向上,在物理的和结晶学方面近似的一个晶体的性质。	[]	['其他']
850	850	[]	增益率	1		[]	['其他']
851	851	[]	百分位	1		[]	['其他']
852	852	[842, 29]	延长线	1		[]	['其他']
853	853	[]	纯量积	1		[]	['其他']
854	854	[]	外分点	1		[]	['其他']
855	855	[479]	立方和	1		[]	['其他']
856	856	[]	共轭轴	1		[]	['其他']
857	857	[]	对应边	1		[]	['其他']
858	858	[]	矩形数	1		[]	['其他']
860	860	[]	不变性	1		[]	['其他']
861	861	[456]	有限集	1		[]	['其他']
863	863	[184, 733, 1893, 1376, 920, 1952, 1895, 1188]	正方形	1	有一组邻边相等且有一个角是直角的平行四边形。具有平行四边形、矩形和菱形的所有性质，既是中心对称图形，又是轴对称图形，两条对角线所在直线和两组对边中点的连线是其对称轴。	['正四边形']	['其他']
864	864	[]	非奇异	1		[]	['其他']
865	865	[]	半副轴	1		[]	['其他']
866	866	[]	上底面	1		[]	['其他']
867	867	[]	扇形角	1		[]	['其他']
868	868	[]	小弓形	1		[]	['其他']
870	870	[]	连比例	1		[]	['其他']
871	871	[]	二重根	1	在代数方程的解中出现两次的根。	[]	['其他']
873	873	[28]	幂指数	1		[]	['其他']
874	874	[]	定积分	1	微积分的重要概念。德国数学家黎曼首先给予严格表述，故又称“黎曼积分”。设函数f(x)在［a,b］上有界，把区间［a,b］任意分成n个小区间［x_０,x_１］,［x_１,x_２］,…［x_n-1,x_n］,各个小区间的长度为δx_i=x_i-x_i-1(i=1,2,…，n)。在每个小区间上任取一点ξ_i作和s=σni=1f(ξ_i)δx_i,记λ=max｛δx_1,δx_2,…,δx_n｝，若不论对［a,b］怎样分法，也不论在小区间［x_i-1,x_i］上点ξ_i怎样取法，只要当λ→0时，和s总趋于确定的极限i，则称极限i为函数f(x)在区间［a,b］上的定积分，记作$∫^b_af(x)dx,$其中f(x)称为被积函数，x称为积分变量，a、b分别称为积分下限和上限，［a,b］称为积分区间。	[]	['其他']
875	875	[]	角运动	1		[]	['其他']
877	877	[]	正分数	1		[]	['其他']
878	878	[]	无限极	1		[]	['其他']
880	880	[534]	真分数	1	值小于1的分数。	[]	['其他']
881	881	[29, 393, 70]	倾斜角	1		[]	['其他']
882	882	[245]	原命题	1		[]	['其他']
883	883	[297, 160]	平均数	1	在统计中，也称“平均指标”。表明现象在一定时间、地点、条件下的一般水平。它是把同质总体中各单位标志值之间的差异平均化后得出的数值。主要有算术平均数、调和平均数、几何平均数等。	[]	['其他']
884	884	[538]	斜线段	1		[]	['其他']
885	885	[]	旁切圆	1		[]	['其他']
886	886	[]	立方根	1	根指数是3的方根，如8的立方根是2。	['三次方根']	['其他']
887	887	[]	零因子	1		[]	['其他']
888	888	[]	相似形	1		[]	['其他']
889	889	[]	轴截距	1		[]	['其他']
890	890	[402]	正实数	1		[]	['其他']
891	891	[]	单满射	1		[]	['其他']
892	892	[]	对称差	1		[]	['其他']
893	893	[]	分半法	1		[]	['其他']
894	894	[]	大弓形	1		[]	['其他']
895	895	[444]	公因数	1		[]	['其他']
896	896	[]	小数位	1		[]	['其他']
897	897	[]	有效性	1		[]	['其他']
899	899	[]	非交换	1		[]	['其他']
900	900	[]	唯一性	1		[]	['其他']
901	901	[]	条线图	1		[]	['其他']
902	902	[]	旋转角	1		[]	['其他']
903	903	[372]	行向量	1		[]	['其他']
904	904	[]	平面图	1	指把地球表面上的一小块地区当作平面所绘制的正射投影地图。当测图的半径不超过25千米时，可不考虑地球曲率的影响，将这一小块大地水准面当作水平面看待而绘制的大比例尺(不小于1∶2.5万)地图，便是平面图。一般在图上仅表示地物，不表示地貌。	[]	['其他']
905	905	[]	对预角	1		[]	['其他']
906	906	[]	可数集	1		[]	['其他']
907	907	[]	散点图	1		[]	['其他']
908	908	[]	三角柱	1		[]	['其他']
909	909	[]	参变量	1	又称“参变数”、“参量”、“参数”。在每个指定情况下是一个常数值，在不同指定情况下数值不同的量。如方程y=kx，当给参数k以不同数值时，它表示过原点的一系列直线。	[]	['其他']
911	911	[]	内摆线	1		[]	['其他']
912	912	[]	公位数	1		[]	['其他']
913	913	[]	总概率	1		[]	['其他']
914	914	[195]	同分母	1		[]	['其他']
915	915	[372, 3558]	零向量	1		[]	['其他']
916	916	[244, 1842]	成比例	1		[]	['其他']
917	917	[]	临界值	1		[]	['其他']
918	918	[]	三角尺	1		[]	['其他']
919	919	[352]	可加性	1		[]	['其他']
920	920	[688]	四边形	1	数学名词。四条直线在同一平面上所围成的几何图形。	[]	['其他']
921	921	[]	十进数	1		[]	['其他']
922	922	[]	阿氏图	1		[]	['其他']
923	923	[]	自反性	1		[]	['其他']
924	924	[444, 300]	质因数	1	用做因数的质数,如15=3×5,3、5都是15的质因数。	['质因子', '素因数']	['其他']
925	925	[]	梯矩阵	1		[]	['其他']
926	926	[]	单项式	1	没有加、减运算的整式。其中数字因数(包括数和表示常数的字母)称为单项式的系数；各自变数称为单项式的元；各元指数之和称为单项式的次数，如3xy^３z^２是三元六次单项式，其系数是3。任一非零数都可看作单项式，称为零次单项式。零则称为零单项式，次数不定。	[]	['其他']
927	927	[]	相异根	1		[]	['其他']
928	928	[]	极大点	1		[]	['其他']
929	929	[]	公因子	1	能同时整除几个多项式的因子,如x-1是x3-1和x2-1的公因(子)。	[]	['其他']
930	930	[]	复数根	1		[]	['其他']
931	931	[]	三倍角	1		[]	['其他']
932	932	[]	八面体	1		[]	['其他']
933	933	[]	公共弦	1		[]	['其他']
934	934	[1623]	法线式	1		[]	['其他']
935	935	[3491, 3493]	直观图	1		[]	['其他']
936	936	[]	贯性矩	1		[]	['其他']
937	937	[]	左导教	1		[]	['其他']
938	938	[]	指数阶	1		[]	['其他']
939	939	[]	线动量	1		[]	['其他']
940	940	[]	多面体	1	四个或四个以上多边形所围成的立体。	[]	['其他']
941	941	[]	余因式	1		[]	['其他']
942	942	[]	平稳点	1		[]	['其他']
943	943	[]	减速度	1		[]	['其他']
944	944	[]	加速度	1	速度的变化与发生这种变化所用的时间的比，即单位时间内速度的变化。	[]	['其他']
945	945	[1652]	代数数	1	能满足整系数代数方程的数。如全体有理数及3、i(=-1)等都是代数数。其中能满足首项系数为1的整系数代数方程的数，称为“代数整数”。	[]	['其他']
946	946	[]	最值点	1		[]	['其他']
947	947	[]	斜棱柱	1		[]	['其他']
948	948	[]	三棱柱	1		[]	['其他']
949	949	[]	整方根	1		[]	['其他']
950	950	[]	同余类	1		[]	['其他']
951	951	[]	唯一解	1		[]	['其他']
952	952	[]	应用题	3		['应用类问题']	['其他']
953	953	[]	不变式	1		[]	['其他']
954	954	[496, 1131]	同位角	1	见“三线八角”。	[]	['其他']
955	955	[]	对数式	1		[]	['其他']
956	956	[257, 287]	平均值	1	1.一个或一个以上变量的连续函数在给定区间内的积分除以该区间的测度。	[]	['其他']
957	957	[]	逆关系	1		[]	['其他']
958	958	[]	正规化	1		[]	['其他']
959	959	[]	立方表	1		[]	['其他']
960	960	[]	动力学	1	力学的一部分。研究物体机械运动状态变化与外力的关系。对宏观物体的低速运动，它的基本理论是牛顿运动理论；对宏观物体的近光速运动，要用相对论力学来研究；对微观粒子的运动，要用量子力学来研究。	[]	['其他']
961	961	[]	偏斜线	1		[]	['其他']
962	962	[]	回旋体	1		[]	['其他']
963	963	[]	等价类	1		[]	['其他']
964	964	[]	大括号	1	1.一种记号{ },用以连接需一起考虑的、相等的或成对的单词或项目,或者围起从中只选取一个的那些项目。	[]	['其他']
965	965	[]	最大数	1		[]	['其他']
967	967	[]	正约数	1		[]	['其他']
968	968	[]	直角坐	1		[]	['其他']
969	969	[926, 76]	同类项	1		[]	['其他']
971	971	[169, 372, 463]	法向量	1		[]	['其他']
972	972	[]	标准式	1		[]	['其他']
973	973	[]	比例尺	1	①绘制地图或机械制图时，图上距离与它所表示的实际距离的比。	[]	['其他']
974	974	[287, 1013, 128, 1389, 3643, 632, 176, 164, 2013, 828]	最大值	1	1.在给定情形下可以达到的最大数量或最大数值;一个量由于起初增大然后开始减小而达到的最大值;程度上的最高点;最高、最大或极端发展的时间或时期。如：压力的最大值。	[]	['其他']
975	975	[]	离心角	1		[]	['其他']
976	976	[]	正因数	1		[]	['其他']
977	977	[]	旋转面	1		[]	['其他']
978	978	[]	幂级数	1	各项是一变量的连续整幂方和常数之积的无穷级数。	[]	['其他']
979	979	[103, 128, 1315, 1718, 1219]	因变量	1		[]	['其他']
980	980	[]	四面体	1		[]	['其他']
981	981	[]	整数值	1		[]	['其他']
982	982	[]	二进制	1	一种记数法，采用0和1两个数码，逢二进位。如十进制的2，5在二进制中分别记为10，101。二进制广泛应用在电子计算机的计算中。	[]	['其他']
983	983	[193, 1067, 3628, 160, 3629, 287, 1756, 442, 1755, 1109, 1110]	标准差	1		[]	['其他']
984	984	[]	可变性	1		[]	['其他']
985	985	[]	无穷多	1		[]	['其他']
986	986	[]	列矩阵	1		[]	['其他']
987	987	[3592, 1327, 486]	二面角	1	从一条直线出发的两个半平面所组成的图形。这条直线称为二面角的棱，半平面称为二面角的面。以二面角棱上任意一点为端点，在两个面内分别作垂直于棱的两条射线，它们所组成的角称为二面角的平面角。二面角的大小，可用它的平面角来度量。	[]	['其他']
988	988	[]	正交性	1		[]	['其他']
989	989	[602, 6, 3354, 133, 132]	圆周角	1	顶点在圆上，且两边和圆相交的角。具有下列性质：(1)一条弧所对的圆周角等于它所对的圆心角的一半；(2)圆周角的度数等于它所对的弧度数的一半；(3)在同圆或等圆中，同弧或等弧所对的圆周角相等；相等的圆周角所对的弧也相等。	[]	['其他']
990	990	[]	倾斜率	1		[]	['其他']
991	991	[]	余函数	1		[]	['其他']
992	992	[]	角柱体	1		[]	['其他']
994	994	[]	子序列	1		[]	['其他']
995	995	[]	千分位	1		[]	['其他']
996	996	[]	向量和	1		[]	['其他']
997	997	[402]	相反数	1	数轴上原点两旁，且与原点距离相等的两点所对应的两个数，互称“相反数”。两实数互为相反数的充要条件是它们的和为零。零的相反数仍是零。	[]	['其他']
998	998	[]	极大值	1	1.有限数集中一个不小于任何其它数的数。	[]	['其他']
999	999	[]	梯阵式	1		[]	['其他']
1000	1000	[]	极小点	1		[]	['其他']
1001	1001	[]	半短轴	1		[]	['其他']
1002	1002	[]	零假设	1		[]	['其他']
1003	1003	[]	蕴含式	1		[]	['其他']
1004	1004	[]	合矢量	1		[]	['其他']
1005	1005	[]	否定式	1		[]	['其他']
1006	1006	[]	连分数	1		[]	['其他']
1007	1007	[634]	有理化	1		[]	['其他']
1009	1009	[]	预期值	1		[]	['其他']
1010	1010	[491]	公分母	1		[]	['其他']
1011	1011	[]	抛物面	1		[]	['其他']
1013	1013	[386, 1389, 731, 3575, 3643, 2013]	最优解	1		[]	['其他']
1014	1014	[]	数平面	1		[]	['其他']
1015	1015	[]	静力学	1	力学的一部分。研究物体机械运动状态保持不变(维持平衡)的外界条件。如使质点维持平衡的条件是它所受外力的矢量和为零，使刚体维持平衡的条件则还要加上外力对任何轴的力矩总和亦为零。	[]	['其他']
1016	1016	[]	转折点	1	事物发展过程中改变原来方向的时间。亦指事物发展过程中对改变原来方向起决定作用的事情。	[]	['其他']
1017	1017	[456, 505]	真子集	1		[]	['其他']
1018	1018	[6]	圆柱面	1		[]	['其他']
1019	1019	[433]	末速度	1		[]	['其他']
1020	1020	[160, 1934]	中位数	1		[]	['其他']
1021	1021	[3593]	关系式	1		[]	['其他']
1022	1022	[]	立方数	1		[]	['其他']
1023	1023	[562, 160, 1503]	直方图	1		[]	['其他']
1024	1024	[3457]	负半轴	1		[]	['其他']
1025	1025	[]	条件句	1		[]	['其他']
1026	1026	[634, 534]	负分数	1		[]	['其他']
1027	1027	[]	反微商	1		[]	['其他']
1028	1028	[1605, 29]	公垂线	1		[]	['其他']
1030	1030	[]	测斜仪	1		[]	['其他']
1031	1031	[]	准确度	1		[]	['其他']
1032	1032	[]	填空题	1		[]	['其他']
